order_id,user_id,order_date,revenue,plan_type,is_refund
O3779,3779,2024-01-11,299.0,Enterprise,0
O3783,3783,2024-01-08,44.1,Basic,0
O3787,3787,2024-01-09,89.1,Pro,0
O3792,3792,2024-01-11,49.0,Basic,0
O3799,3799,2024-01-12,269.1,Enterprise,0
O3808,3808,2024-01-19,49.0,Basic,0
O3813,3813,2024-01-22,299.0,Enterprise,0
O3814,3814,2024-01-18,269.1,Enterprise,0
O3820,3820,2024-01-16,269.1,Enterprise,0
O3821,3821,2024-01-08,44.1,Basic,0
O3823,3823,2024-01-10,99.0,Pro,0
O3841,3841,2024-01-13,44.1,Basic,0
O3847,3847,2024-01-16,89.1,Pro,0
O3850,3850,2024-01-22,49.0,Basic,0
O3859,3859,2024-01-17,89.1,Pro,0
O3861,3861,2024-01-14,49.0,Basic,0
O3866,3866,2024-01-14,44.1,Basic,0
O3869,3869,2024-01-19,299.0,Enterprise,0
O3871,3871,2024-01-06,269.1,Enterprise,0
O3874,3874,2024-01-12,99.0,Pro,0
O3883,3883,2024-01-16,44.1,Basic,0
O3884,3884,2024-01-18,99.0,Pro,0
O3886,3886,2024-01-26,44.1,Basic,0
O3889,3889,2024-01-04,44.1,Basic,0
O3893,3893,2024-01-09,44.1,Basic,0
O3901,3901,2024-01-21,269.1,Enterprise,0
O3902,3902,2024-01-12,89.1,Pro,0
O3904,3904,2024-01-04,269.1,Enterprise,0
O3909,3909,2024-01-24,89.1,Pro,1
O3917,3917,2024-01-17,99.0,Pro,0
O3935,3935,2024-01-19,269.1,Enterprise,0
O3942,3942,2024-01-17,299.0,Enterprise,0
O3944,3944,2024-01-10,99.0,Pro,0
O3958,3958,2024-01-21,49.0,Basic,0
O3965,3965,2024-01-15,44.1,Basic,0
O3988,3988,2024-01-19,99.0,Pro,0
O4004,4004,2024-01-14,89.1,Pro,0
O4007,4007,2024-01-13,99.0,Pro,0
O4014,4014,2024-01-07,269.1,Enterprise,0
O4019,4019,2024-01-06,89.1,Pro,0
O4020,4020,2024-01-17,49.0,Basic,0
O4021,4021,2024-01-02,269.1,Enterprise,0
O4023,4023,2024-01-18,44.1,Basic,0
O4025,4025,2024-01-14,299.0,Enterprise,0
O4030,4030,2024-01-20,299.0,Enterprise,0
O4032,4032,2024-01-20,44.1,Basic,0
O4042,4042,2024-01-22,99.0,Pro,0
O4043,4043,2024-01-06,44.1,Basic,0
O4046,4046,2024-01-21,44.1,Basic,0
O4052,4052,2024-01-13,269.1,Enterprise,0
O4071,4071,2024-01-19,44.1,Basic,0
O4075,4075,2024-01-25,299.0,Enterprise,0
O4077,4077,2024-01-16,299.0,Enterprise,0
O4079,4079,2024-01-13,269.1,Enterprise,0
O4094,4094,2024-01-07,49.0,Basic,0
O4102,4102,2024-01-14,49.0,Basic,0
O4114,4114,2024-01-25,99.0,Pro,0
O4118,4118,2024-01-17,269.1,Enterprise,0
O4119,4119,2024-01-16,49.0,Basic,0
O4129,4129,2024-01-13,49.0,Basic,0
O4144,4144,2024-01-05,44.1,Basic,0
O4149,4149,2024-01-21,49.0,Basic,0
O4163,4163,2024-01-22,89.1,Pro,0
O4166,4166,2024-01-23,49.0,Basic,0
O4176,4176,2024-01-11,49.0,Basic,0
O4177,4177,2024-01-17,89.1,Pro,0
O4178,4178,2024-01-14,99.0,Pro,0
O4179,4179,2024-01-18,44.1,Basic,0
O4182,4182,2024-01-08,89.1,Pro,0
O4183,4183,2024-01-07,49.0,Basic,0
O4194,4194,2024-01-11,89.1,Pro,0
O4200,4200,2024-01-06,44.1,Basic,0
O4201,4201,2024-01-04,44.1,Basic,0
O4202,4202,2024-01-22,299.0,Enterprise,0
O4210,4210,2024-01-17,269.1,Enterprise,1
O4225,4225,2024-01-16,99.0,Pro,0
O4229,4229,2024-01-09,49.0,Basic,0
O4232,4232,2024-01-08,49.0,Basic,0
O4241,4241,2024-01-13,299.0,Enterprise,0
O4251,4251,2024-01-22,269.1,Enterprise,0
O4256,4256,2024-01-05,89.1,Pro,0
O4266,4266,2024-01-18,44.1,Basic,0
O4267,4267,2024-01-06,44.1,Basic,0
O4282,4282,2024-01-09,89.1,Pro,0
O4283,4283,2024-01-17,49.0,Basic,0
O4286,4286,2024-01-18,89.1,Pro,0
O4305,4305,2024-01-23,49.0,Basic,0
O4306,4306,2024-01-18,44.1,Basic,0
O4309,4309,2024-01-17,44.1,Basic,0
O4324,4324,2024-01-13,49.0,Basic,0
O4329,4329,2024-01-05,269.1,Enterprise,0
O4338,4338,2024-01-17,89.1,Pro,0
O4341,4341,2024-01-12,99.0,Pro,0
O4377,4377,2024-01-15,99.0,Pro,0
O4379,4379,2024-01-14,89.1,Pro,0
O4380,4380,2024-01-16,99.0,Pro,0
O4381,4381,2024-01-18,44.1,Basic,0
O4385,4385,2024-01-07,89.1,Pro,0
O4402,4402,2024-01-10,49.0,Basic,0
O4421,4421,2024-01-06,44.1,Basic,0
O4427,4427,2024-01-07,299.0,Enterprise,0
O4437,4437,2024-01-15,44.1,Basic,0
O4446,4446,2024-01-15,49.0,Basic,0
O4450,4450,2024-01-10,299.0,Enterprise,0
O4451,4451,2024-01-05,49.0,Basic,0
O4452,4452,2024-01-07,49.0,Basic,0
O4455,4455,2024-01-21,99.0,Pro,0
O4464,4464,2024-01-21,269.1,Enterprise,0
O4466,4466,2024-01-18,269.1,Enterprise,0
O4482,4482,2024-01-07,89.1,Pro,0
O4490,4490,2024-01-13,99.0,Pro,0
O4491,4491,2024-01-14,299.0,Enterprise,0
O4508,4508,2024-01-12,89.1,Pro,0
O4517,4517,2024-01-22,44.1,Basic,0
O4522,4522,2024-01-04,89.1,Pro,0
O4526,4526,2024-01-13,99.0,Pro,0
O4556,4556,2024-01-12,299.0,Enterprise,0
O4569,4569,2024-01-04,269.1,Enterprise,0
O4573,4573,2024-01-09,89.1,Pro,0
O4590,4590,2024-01-23,269.1,Enterprise,0
O4593,4593,2024-01-15,89.1,Pro,0
O4599,4599,2024-01-04,49.0,Basic,0
O4602,4602,2024-01-18,299.0,Enterprise,0
O4614,4614,2024-01-10,99.0,Pro,0
O4615,4615,2024-01-16,269.1,Enterprise,0
O4623,4623,2024-01-12,99.0,Pro,0
O4629,4629,2024-01-16,44.1,Basic,0
O4630,4630,2024-01-22,49.0,Basic,0
O4639,4639,2024-01-13,99.0,Pro,0
O4643,4643,2024-01-21,89.1,Pro,0
O4656,4656,2024-01-10,89.1,Pro,0
O4661,4661,2024-01-15,89.1,Pro,0
O4665,4665,2024-01-21,89.1,Pro,0
O4679,4679,2024-01-10,44.1,Basic,0
O4683,4683,2024-01-10,89.1,Pro,0
O4686,4686,2024-01-06,299.0,Enterprise,0
O4687,4687,2024-01-10,89.1,Pro,0
O4693,4693,2024-01-19,299.0,Enterprise,0
O4695,4695,2024-01-06,89.1,Pro,0
O4717,4717,2024-01-24,44.1,Basic,0
O4719,4719,2024-01-06,269.1,Enterprise,0
O4721,4721,2024-01-15,269.1,Enterprise,0
O4726,4726,2024-01-07,99.0,Pro,0
O4734,4734,2024-01-20,269.1,Enterprise,0
O4736,4736,2024-01-06,44.1,Basic,0
O4740,4740,2024-01-23,99.0,Pro,0
O4741,4741,2024-01-19,99.0,Pro,0
O4742,4742,2024-01-13,299.0,Enterprise,0
O4749,4749,2024-01-14,269.1,Enterprise,0
O4754,4754,2024-01-18,299.0,Enterprise,0
O4755,4755,2024-01-06,44.1,Basic,0
O4757,4757,2024-01-11,49.0,Basic,0
O4764,4764,2024-01-09,49.0,Basic,0
O4767,4767,2024-01-06,269.1,Enterprise,0
O4784,4784,2024-01-18,99.0,Pro,0
O4786,4786,2024-01-18,269.1,Enterprise,0
O4796,4796,2024-01-08,299.0,Enterprise,0
O4799,4799,2024-01-14,44.1,Basic,0
O4800,4800,2024-01-08,44.1,Basic,0
O4802,4802,2024-01-05,89.1,Pro,0
O4804,4804,2024-01-10,49.0,Basic,0
O4807,4807,2024-01-18,89.1,Pro,0
O4813,4813,2024-01-13,44.1,Basic,0
O4821,4821,2024-01-10,299.0,Enterprise,0
O4823,4823,2024-01-10,49.0,Basic,0
O4825,4825,2024-01-11,269.1,Enterprise,0
O4827,4827,2024-01-13,44.1,Basic,0
O4828,4828,2024-01-23,299.0,Enterprise,0
O4832,4832,2024-01-20,89.1,Pro,0
O4853,4853,2024-01-19,269.1,Enterprise,0
O4854,4854,2024-01-11,44.1,Basic,0
O4858,4858,2024-01-16,49.0,Basic,0
O4876,4876,2024-01-15,269.1,Enterprise,0
O4897,4897,2024-01-12,44.1,Basic,0
O4900,4900,2024-01-17,269.1,Enterprise,0
O4907,4907,2024-01-20,99.0,Pro,0
O4908,4908,2024-01-18,269.1,Enterprise,0
O4912,4912,2024-01-19,99.0,Pro,0
O4913,4913,2024-01-20,99.0,Pro,0
O4926,4926,2024-01-13,89.1,Pro,0
O4932,4932,2024-01-18,299.0,Enterprise,0
O4937,4937,2024-01-13,269.1,Enterprise,0
O4940,4940,2024-01-23,49.0,Basic,0
O4945,4945,2024-01-12,269.1,Enterprise,0
O4948,4948,2024-01-13,89.1,Pro,0
O4964,4964,2024-01-14,89.1,Pro,0
O4965,4965,2024-01-11,49.0,Basic,0
O4972,4972,2024-01-18,44.1,Basic,0
O4973,4973,2024-01-25,89.1,Pro,0
O4974,4974,2024-01-18,99.0,Pro,0
O4998,4998,2024-01-15,99.0,Pro,0
O5000,5000,2024-01-20,269.1,Enterprise,0
O5004,5004,2024-01-09,89.1,Pro,0
O5007,5007,2024-01-09,89.1,Pro,0
O5016,5016,2024-01-07,49.0,Basic,0
O5028,5028,2024-01-22,49.0,Basic,0
O5031,5031,2024-01-18,99.0,Pro,0
O5032,5032,2024-01-14,299.0,Enterprise,0
O5035,5035,2024-01-12,299.0,Enterprise,0
O5037,5037,2024-01-22,299.0,Enterprise,0
O5040,5040,2024-01-04,269.1,Enterprise,0
O5043,5043,2024-01-21,269.1,Enterprise,0
O5046,5046,2024-01-26,269.1,Enterprise,0
O5054,5054,2024-01-10,49.0,Basic,0
O5055,5055,2024-01-16,269.1,Enterprise,0
O5058,5058,2024-01-25,89.1,Pro,0
O5062,5062,2024-01-14,44.1,Basic,0
O5063,5063,2024-01-09,99.0,Pro,0
O5067,5067,2024-01-20,269.1,Enterprise,0
O5077,5077,2024-01-03,99.0,Pro,0
O5084,5084,2024-01-16,99.0,Pro,0
O5097,5097,2024-01-06,89.1,Pro,0
O5111,5111,2024-01-18,269.1,Enterprise,0
O5114,5114,2024-01-07,89.1,Pro,0
O5117,5117,2024-01-17,89.1,Pro,0
O5118,5118,2024-01-12,269.1,Enterprise,0
O5119,5119,2024-01-12,44.1,Basic,0
O5131,5131,2024-01-11,49.0,Basic,0
O5136,5136,2024-01-18,89.1,Pro,0
O5142,5142,2024-01-15,269.1,Enterprise,0
O5144,5144,2024-01-07,89.1,Pro,0
O5153,5153,2024-01-22,89.1,Pro,0
O5161,5161,2024-01-12,49.0,Basic,0
O5162,5162,2024-01-12,89.1,Pro,0
O5167,5167,2024-01-20,269.1,Enterprise,0
O5170,5170,2024-01-22,269.1,Enterprise,0
O5171,5171,2024-01-25,44.1,Basic,0
O5193,5193,2024-01-15,299.0,Enterprise,0
O5195,5195,2024-01-16,269.1,Enterprise,0
O5202,5202,2024-01-07,89.1,Pro,0
O5203,5203,2024-01-05,99.0,Pro,0
O5211,5211,2024-01-18,89.1,Pro,0
O5219,5219,2024-01-15,44.1,Basic,0
O5225,5225,2024-01-15,89.1,Pro,0
O5226,5226,2024-01-22,44.1,Basic,0
O5235,5235,2024-01-10,269.1,Enterprise,0
O5238,5238,2024-01-08,44.1,Basic,0
O5272,5272,2024-01-24,99.0,Pro,0
O5275,5275,2024-01-19,89.1,Pro,0
O5276,5276,2024-01-13,299.0,Enterprise,0
O5281,5281,2024-01-05,49.0,Basic,0
O5287,5287,2024-01-11,44.1,Basic,0
O5288,5288,2024-01-15,269.1,Enterprise,0
O5302,5302,2024-01-19,44.1,Basic,0
O5305,5305,2024-01-14,89.1,Pro,0
O5338,5338,2024-01-05,89.1,Pro,1
O5354,5354,2024-01-15,269.1,Enterprise,0
O5358,5358,2024-01-21,299.0,Enterprise,0
O5363,5363,2024-01-09,89.1,Pro,0
O5368,5368,2024-01-23,269.1,Enterprise,0
O5374,5374,2024-01-17,99.0,Pro,0
O5377,5377,2024-01-19,89.1,Pro,0
O5385,5385,2024-01-12,49.0,Basic,0
O5387,5387,2024-01-22,89.1,Pro,0
O5391,5391,2024-01-18,89.1,Pro,0
O5403,5403,2024-01-10,89.1,Pro,0
O5404,5404,2024-01-12,49.0,Basic,0
O5407,5407,2024-01-18,44.1,Basic,0
O5411,5411,2024-01-11,99.0,Pro,0
O5412,5412,2024-01-12,44.1,Basic,0
O5413,5413,2024-01-07,99.0,Pro,0
O5421,5421,2024-01-12,269.1,Enterprise,0
O5431,5431,2024-01-19,89.1,Pro,0
O5442,5442,2024-01-16,89.1,Pro,0
O5443,5443,2024-01-18,269.1,Enterprise,0
O5450,5450,2024-01-10,299.0,Enterprise,0
O5456,5456,2024-01-09,99.0,Pro,0
O5460,5460,2024-01-12,269.1,Enterprise,0
O5461,5461,2024-01-24,269.1,Enterprise,0
O5470,5470,2024-01-24,269.1,Enterprise,0
O5471,5471,2024-01-09,269.1,Enterprise,0
O5472,5472,2024-01-09,89.1,Pro,0
O5476,5476,2024-01-23,99.0,Pro,0
O5482,5482,2024-01-16,269.1,Enterprise,0
O5484,5484,2024-01-05,44.1,Basic,0
O5491,5491,2024-01-08,89.1,Pro,0
O5500,5500,2024-01-12,89.1,Pro,0
O5504,5504,2024-01-04,99.0,Pro,0
O5510,5510,2024-01-09,269.1,Enterprise,0
O5512,5512,2024-01-10,49.0,Basic,0
O5526,5526,2024-01-20,44.1,Basic,0
O5531,5531,2024-01-23,99.0,Pro,0
O5534,5534,2024-01-14,269.1,Enterprise,0
O5540,5540,2024-01-05,269.1,Enterprise,0
O5550,5550,2024-01-05,44.1,Basic,0
O5551,5551,2024-01-15,44.1,Basic,0
O5552,5552,2024-01-24,89.1,Pro,0
O5555,5555,2024-01-07,49.0,Basic,0
O5562,5562,2024-01-08,269.1,Enterprise,0
O5570,5570,2024-01-23,269.1,Enterprise,0
O5582,5582,2024-01-14,99.0,Pro,0
O5591,5591,2024-01-06,89.1,Pro,0
O5598,5598,2024-01-14,89.1,Pro,0
O5602,5602,2024-01-13,89.1,Pro,0
O5611,5611,2024-01-14,49.0,Basic,0
O5618,5618,2024-01-10,99.0,Pro,0
O5638,5638,2024-01-14,299.0,Enterprise,0
O5643,5643,2024-01-18,89.1,Pro,0
O5657,5657,2024-01-10,269.1,Enterprise,0
O5666,5666,2024-01-07,89.1,Pro,0
O5668,5668,2024-01-15,44.1,Basic,0
O5682,5682,2024-01-26,44.1,Basic,0
O5685,5685,2024-01-02,269.1,Enterprise,0
O5691,5691,2024-01-02,269.1,Enterprise,0
O5719,5719,2024-01-11,99.0,Pro,0
O5722,5722,2024-01-12,269.1,Enterprise,0
O5733,5733,2024-01-12,99.0,Pro,0
O5747,5747,2024-01-17,99.0,Pro,0
O5751,5751,2024-01-05,269.1,Enterprise,0
O5757,5757,2024-01-12,44.1,Basic,0
O5774,5774,2024-01-13,269.1,Enterprise,0
O5776,5776,2024-01-20,99.0,Pro,0
O5779,5779,2024-01-17,44.1,Basic,0
O5788,5788,2024-01-21,269.1,Enterprise,0
O5791,5791,2024-01-07,99.0,Pro,0
O5811,5811,2024-01-22,269.1,Enterprise,0
O5812,5812,2024-01-08,49.0,Basic,0
O5814,5814,2024-01-21,299.0,Enterprise,0
O5825,5825,2024-01-24,89.1,Pro,0
O5830,5830,2024-01-11,49.0,Basic,0
O5835,5835,2024-01-21,49.0,Basic,0
O5836,5836,2024-01-08,299.0,Enterprise,0
O5839,5839,2024-01-11,99.0,Pro,0
O5844,5844,2024-01-11,299.0,Enterprise,0
O5845,5845,2024-01-13,89.1,Pro,0
O5846,5846,2024-01-07,49.0,Basic,0
O5851,5851,2024-01-05,44.1,Basic,0
O5856,5856,2024-01-15,89.1,Pro,0
O5858,5858,2024-01-19,99.0,Pro,0
O5864,5864,2024-01-08,299.0,Enterprise,0
O5870,5870,2024-01-07,299.0,Enterprise,0
O5888,5888,2024-01-15,44.1,Basic,0
O5891,5891,2024-01-05,49.0,Basic,0
O5892,5892,2024-01-04,269.1,Enterprise,0
O5893,5893,2024-01-11,99.0,Pro,1
O5908,5908,2024-01-14,49.0,Basic,0
O5910,5910,2024-01-11,299.0,Enterprise,0
O5913,5913,2024-01-13,44.1,Basic,0
O5915,5915,2024-01-23,299.0,Enterprise,0
O5931,5931,2024-01-20,299.0,Enterprise,0
O5935,5935,2024-01-07,44.1,Basic,0
O5937,5937,2024-01-23,269.1,Enterprise,0
O5942,5942,2024-01-21,89.1,Pro,0
O5957,5957,2024-01-12,299.0,Enterprise,0
O5963,5963,2024-01-24,49.0,Basic,0
O5973,5973,2024-01-07,44.1,Basic,0
O5976,5976,2024-01-20,299.0,Enterprise,0
O5979,5979,2024-01-05,49.0,Basic,0
O5981,5981,2024-01-22,49.0,Basic,0
O5983,5983,2024-01-12,299.0,Enterprise,0
O5990,5990,2024-01-11,49.0,Basic,0
O5999,5999,2024-01-20,89.1,Pro,0
O6012,6012,2024-01-15,89.1,Pro,0
O6019,6019,2024-01-18,299.0,Enterprise,0
O6031,6031,2024-01-15,44.1,Basic,0
O6043,6043,2024-01-20,299.0,Enterprise,0
O6059,6059,2024-01-19,89.1,Pro,0
O6060,6060,2024-01-13,269.1,Enterprise,0
O6070,6070,2024-01-06,299.0,Enterprise,0
O6079,6079,2024-01-06,299.0,Enterprise,0
O6080,6080,2024-01-17,299.0,Enterprise,0
O6087,6087,2024-01-10,299.0,Enterprise,0
O6092,6092,2024-01-20,49.0,Basic,0
O6099,6099,2024-01-19,89.1,Pro,0
O6100,6100,2024-01-07,44.1,Basic,0
O6110,6110,2024-01-09,89.1,Pro,0
O6111,6111,2024-01-21,299.0,Enterprise,0
O6123,6123,2024-01-21,299.0,Enterprise,0
O6127,6127,2024-01-06,99.0,Pro,0
O6128,6128,2024-01-11,89.1,Pro,0
O6137,6137,2024-01-18,44.1,Basic,0
O6145,6145,2024-01-21,44.1,Basic,0
O6157,6157,2024-01-09,44.1,Basic,0
O6161,6161,2024-01-03,299.0,Enterprise,0
O6163,6163,2024-01-23,89.1,Pro,0
O6166,6166,2024-01-24,44.1,Basic,0
O6175,6175,2024-01-20,269.1,Enterprise,0
O6183,6183,2024-01-19,89.1,Pro,0
O6186,6186,2024-01-20,99.0,Pro,0
O6207,6207,2024-01-20,89.1,Pro,0
O6211,6211,2024-01-07,49.0,Basic,0
O6222,6222,2024-01-11,49.0,Basic,0
O6227,6227,2024-01-08,44.1,Basic,0
O6234,6234,2024-01-09,269.1,Enterprise,0
O6241,6241,2024-01-18,49.0,Basic,0
O6249,6249,2024-01-13,299.0,Enterprise,0
O6256,6256,2024-01-09,269.1,Enterprise,0
O6273,6273,2024-01-09,99.0,Pro,0
O6275,6275,2024-01-19,44.1,Basic,0
O6276,6276,2024-01-18,299.0,Enterprise,0
O6278,6278,2024-01-23,44.1,Basic,0
O6287,6287,2024-01-18,269.1,Enterprise,0
O6288,6288,2024-01-16,44.1,Basic,0
O6297,6297,2024-01-06,299.0,Enterprise,0
O6301,6301,2024-01-10,89.1,Pro,0
O6305,6305,2024-01-20,299.0,Enterprise,0
O6308,6308,2024-01-14,299.0,Enterprise,0
O6321,6321,2024-01-07,299.0,Enterprise,0
O6324,6324,2024-01-18,89.1,Pro,0
O6332,6332,2024-01-16,269.1,Enterprise,0
O6341,6341,2024-01-06,269.1,Enterprise,0
O6344,6344,2024-01-18,44.1,Basic,0
O6354,6354,2024-01-22,44.1,Basic,0
O6362,6362,2024-01-06,299.0,Enterprise,0
O6368,6368,2024-01-21,49.0,Basic,0
O6372,6372,2024-01-13,269.1,Enterprise,0
O6373,6373,2024-01-09,89.1,Pro,0
O6374,6374,2024-01-23,44.1,Basic,0
O6375,6375,2024-01-04,44.1,Basic,0
O6393,6393,2024-01-12,49.0,Basic,0
O6396,6396,2024-01-13,44.1,Basic,0
O6405,6405,2024-01-14,49.0,Basic,0
O6413,6413,2024-01-20,99.0,Pro,0
O6415,6415,2024-01-09,49.0,Basic,0
O6417,6417,2024-01-10,269.1,Enterprise,0
O6421,6421,2024-01-16,99.0,Pro,0
O6430,6430,2024-01-24,269.1,Enterprise,0
O6431,6431,2024-01-19,44.1,Basic,0
O6435,6435,2024-01-19,89.1,Pro,0
O6436,6436,2024-01-17,299.0,Enterprise,0
O6443,6443,2024-01-06,49.0,Basic,0
O6444,6444,2024-01-15,89.1,Pro,0
O6448,6448,2024-01-13,99.0,Pro,0
O6452,6452,2024-01-12,89.1,Pro,0
O6458,6458,2024-01-14,99.0,Pro,0
O6467,6467,2024-01-11,89.1,Pro,0
O6474,6474,2024-01-22,299.0,Enterprise,0
O6482,6482,2024-01-07,299.0,Enterprise,0
O6498,6498,2024-01-14,99.0,Pro,0
O6499,6499,2024-01-22,299.0,Enterprise,0
O6506,6506,2024-01-19,44.1,Basic,0
O6522,6522,2024-01-07,44.1,Basic,0
O6529,6529,2024-01-21,269.1,Enterprise,0
O6543,6543,2024-01-22,89.1,Pro,0
O6546,6546,2024-01-13,49.0,Basic,0
O6560,6560,2024-01-15,299.0,Enterprise,0
O6563,6563,2024-01-10,269.1,Enterprise,0
O6570,6570,2024-01-13,89.1,Pro,0
O6576,6576,2024-01-14,299.0,Enterprise,0
O6594,6594,2024-01-13,89.1,Pro,0
O6597,6597,2024-01-17,269.1,Enterprise,0
O6600,6600,2024-01-12,44.1,Basic,0
O6604,6604,2024-01-08,269.1,Enterprise,0
O6610,6610,2024-01-14,44.1,Basic,0
O6611,6611,2024-01-22,49.0,Basic,0
O6612,6612,2024-01-05,44.1,Basic,0
O6613,6613,2024-01-22,89.1,Pro,0
O6614,6614,2024-01-15,49.0,Basic,0
O6615,6615,2024-01-17,269.1,Enterprise,0
O6618,6618,2024-01-11,99.0,Pro,0
O6623,6623,2024-01-14,49.0,Basic,0
O6631,6631,2024-01-10,299.0,Enterprise,0
O6637,6637,2024-01-02,89.1,Pro,0
O6641,6641,2024-01-10,299.0,Enterprise,0
O6653,6653,2024-01-18,269.1,Enterprise,0
O6658,6658,2024-01-04,299.0,Enterprise,0
O6670,6670,2024-01-13,269.1,Enterprise,0
O6675,6675,2024-01-21,269.1,Enterprise,0
O6676,6676,2024-01-17,49.0,Basic,0
O6679,6679,2024-01-14,44.1,Basic,0
O6680,6680,2024-01-15,299.0,Enterprise,0
O6687,6687,2024-01-07,44.1,Basic,0
O6702,6702,2024-01-03,49.0,Basic,0
O6706,6706,2024-01-05,269.1,Enterprise,0
O6707,6707,2024-01-11,99.0,Pro,0
O6708,6708,2024-01-24,99.0,Pro,0
O6719,6719,2024-01-17,99.0,Pro,0
O6731,6731,2024-01-15,44.1,Basic,0
O6742,6742,2024-01-18,299.0,Enterprise,0
O6746,6746,2024-01-22,89.1,Pro,0
O6750,6750,2024-01-24,49.0,Basic,0
O6751,6751,2024-01-23,89.1,Pro,0
O6759,6759,2024-01-08,299.0,Enterprise,0
O6765,6765,2024-01-07,44.1,Basic,0
O6776,6776,2024-01-14,44.1,Basic,0
O6777,6777,2024-01-21,44.1,Basic,0
O6778,6778,2024-01-08,269.1,Enterprise,0
O6784,6784,2024-01-11,299.0,Enterprise,0
O6785,6785,2024-01-06,89.1,Pro,0
O6786,6786,2024-01-05,99.0,Pro,0
O6788,6788,2024-01-22,49.0,Basic,0
O6790,6790,2024-01-11,99.0,Pro,0
O6792,6792,2024-01-22,269.1,Enterprise,0
O6800,6800,2024-01-13,44.1,Basic,0
O6820,6820,2024-01-12,269.1,Enterprise,0
O6824,6824,2024-01-13,269.1,Enterprise,0
O6826,6826,2024-01-05,269.1,Enterprise,0
O6830,6830,2024-01-14,44.1,Basic,0
O6837,6837,2024-01-08,89.1,Pro,0
O6841,6841,2024-01-17,89.1,Pro,0
O6842,6842,2024-01-13,99.0,Pro,0
O6848,6848,2024-01-13,49.0,Basic,0
O6864,6864,2024-01-11,99.0,Pro,0
O6865,6865,2024-01-07,269.1,Enterprise,0
O6871,6871,2024-01-11,269.1,Enterprise,0
O6883,6883,2024-01-17,299.0,Enterprise,0
O6889,6889,2024-01-12,99.0,Pro,0
O6894,6894,2024-01-15,99.0,Pro,0
O6910,6910,2024-01-24,49.0,Basic,0
O6931,6931,2024-01-15,49.0,Basic,0
O6933,6933,2024-01-08,89.1,Pro,0
O6951,6951,2024-01-12,44.1,Basic,0
O6952,6952,2024-01-09,269.1,Enterprise,0
O6959,6959,2024-01-18,49.0,Basic,0
O6966,6966,2024-01-20,44.1,Basic,0
O6974,6974,2024-01-21,49.0,Basic,0
O6995,6995,2024-01-13,89.1,Pro,0
O7006,7006,2024-01-05,299.0,Enterprise,0
O7008,7008,2024-01-06,89.1,Pro,0
O7009,7009,2024-01-14,269.1,Enterprise,0
O7010,7010,2024-01-24,99.0,Pro,0
O7013,7013,2024-01-12,99.0,Pro,0
O7016,7016,2024-01-20,89.1,Pro,0
O7023,7023,2024-01-16,44.1,Basic,0
O7029,7029,2024-01-17,49.0,Basic,0
O7035,7035,2024-01-16,44.1,Basic,1
O7043,7043,2024-01-17,89.1,Pro,0
O7044,7044,2024-01-22,299.0,Enterprise,0
O7046,7046,2024-01-07,89.1,Pro,0
O7056,7056,2024-01-13,44.1,Basic,0
O7064,7064,2024-01-16,269.1,Enterprise,0
O7077,7077,2024-01-17,44.1,Basic,0
O7082,7082,2024-01-11,299.0,Enterprise,0
O7085,7085,2024-01-15,269.1,Enterprise,0
O7090,7090,2024-01-09,99.0,Pro,0
O7107,7107,2024-01-12,89.1,Pro,0
O7118,7118,2024-01-10,269.1,Enterprise,0
O7124,7124,2024-01-08,44.1,Basic,0
O7127,7127,2024-01-17,44.1,Basic,0
O7132,7132,2024-01-19,269.1,Enterprise,0
O7140,7140,2024-01-10,44.1,Basic,0
O7149,7149,2024-01-17,49.0,Basic,0
O7152,7152,2024-01-21,269.1,Enterprise,0
O7155,7155,2024-01-15,49.0,Basic,0
O7161,7161,2024-01-13,49.0,Basic,0
O7166,7166,2024-01-16,269.1,Enterprise,0
O7170,7170,2024-01-02,49.0,Basic,0
O7174,7174,2024-01-17,99.0,Pro,0
O7193,7193,2024-01-17,89.1,Pro,0
O7198,7198,2024-01-20,49.0,Basic,0
O7200,7200,2024-01-24,89.1,Pro,0
O7203,7203,2024-01-08,99.0,Pro,0
O7213,7213,2024-01-22,269.1,Enterprise,0
O7214,7214,2024-01-25,49.0,Basic,0
O7219,7219,2024-01-09,89.1,Pro,0
O7221,7221,2024-01-19,49.0,Basic,0
O7223,7223,2024-01-11,299.0,Enterprise,0
O7225,7225,2024-01-04,49.0,Basic,0
O7232,7232,2024-01-18,89.1,Pro,0
O7233,7233,2024-01-24,49.0,Basic,0
O7236,7236,2024-01-20,44.1,Basic,0
O7248,7248,2024-01-08,49.0,Basic,0
O7259,7259,2024-01-14,49.0,Basic,0
O7264,7264,2024-01-25,49.0,Basic,0
O7275,7275,2024-01-05,89.1,Pro,0
O7286,7286,2024-01-24,269.1,Enterprise,0
O7287,7287,2024-01-12,89.1,Pro,0
O7288,7288,2024-01-14,44.1,Basic,1
O7299,7299,2024-01-12,49.0,Basic,1
O7302,7302,2024-01-04,299.0,Enterprise,0
O7308,7308,2024-01-24,269.1,Enterprise,0
O7310,7310,2024-01-21,49.0,Basic,0
O7329,7329,2024-01-08,99.0,Pro,0
O7331,7331,2024-01-18,269.1,Enterprise,0
O7336,7336,2024-01-21,269.1,Enterprise,1
O7337,7337,2024-01-10,269.1,Enterprise,0
